artist;track_name;genius/lyrics;genius/lyrics_annotation;musicbrainz/work_meta;musicbrainz/recording_meta;musicbrainz/release_meta;musicbrainz/artist_meta;secondhandsong/artist_meta;sonar_id;chord_annotation_id
"Dietrich Fischer-Dieskau; Gerald Moore";Der Lindenbaum;NF;NF;work_bfc17ef3-8807-3c31-8863-efd3a7463405.json;recording_472512dd-4d67-4647-93f3-7f899e038383.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_472512dd-4d67-4647-93f3-7f899e038383.json;NF;schubert-winterreise_59;
"Dietrich Fischer-Dieskau; Gerald Moore";Wasserflut;NF;NF;work_6cd9a8e9-7c14-3161-8c4a-79b713eddb52.json;recording_9959bb02-ec1a-4273-8fb1-259007f88e3b.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_9959bb02-ec1a-4273-8fb1-259007f88e3b.json;NF;schubert-winterreise_109;
"Dietrich Fischer-Dieskau; Gerald Moore";Auf dem Flusse;NF;NF;work_07cb5e1b-d3c5-3d3c-afd5-2dab83ee1de9.json;recording_72a4a41d-6ee8-4fcd-a0e5-6d2460e1c7c1.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_72a4a41d-6ee8-4fcd-a0e5-6d2460e1c7c1.json;NF;schubert-winterreise_160;
"Dietrich Fischer-Dieskau; Gerald Moore";Rückblick;NF;NF;work_59e9f581-5fab-312f-b6d1-06781254d2e6.json;recording_d3338301-3572-406e-a8e5-257d2524410b.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_d3338301-3572-406e-a8e5-257d2524410b.json;NF;schubert-winterreise_74;
"Dietrich Fischer-Dieskau; Gerald Moore";Irrlicht;NF;NF;work_2113b47d-5848-32d6-bdb1-737906af0f56.json;recording_a16ac3d3-d2e4-41d8-a739-d97affc3db36.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_a16ac3d3-d2e4-41d8-a739-d97affc3db36.json;NF;schubert-winterreise_22;
"Dietrich Fischer-Dieskau; Gerald Moore";Rast;NF;NF;work_7a7d1eef-3aec-395b-9b3b-78b527db0e62.json;recording_8f93e65a-8b0c-4a8d-b361-5802b668a744.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_8f93e65a-8b0c-4a8d-b361-5802b668a744.json;NF;schubert-winterreise_6;
"Dietrich Fischer-Dieskau; Gerald Moore";Frühlingstraum;NF;NF;work_7b7e76cc-4cdf-316f-9088-910a0032a8f1.json;recording_4337835d-4932-4ab6-8068-ebf967806f23.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_4337835d-4932-4ab6-8068-ebf967806f23.json;NF;schubert-winterreise_61;
"Dietrich Fischer-Dieskau; Gerald Moore";Einsamkeit;NF;NF;work_855a2fe2-5274-388a-9817-b00f65b8616a.json;recording_3faa0a35-72a0-42e9-b146-717c22ffdc37.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_3faa0a35-72a0-42e9-b146-717c22ffdc37.json;NF;schubert-winterreise_106;
"Dietrich Fischer-Dieskau; Gerald Moore";Die Post;NF;NF;work_c722969e-2248-3e31-962b-dbc4195dbf4e.json;recording_40caed34-9095-44de-8398-91565fc3c6c5.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_40caed34-9095-44de-8398-91565fc3c6c5.json;NF;schubert-winterreise_161;
"Dietrich Fischer-Dieskau; Gerald Moore";Der greise Kopf;NF;NF;work_3d260810-bbd1-3b9a-b317-22ccc010efb9.json;recording_f8262c8f-efb0-417d-9a7a-e236081a1f36.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_f8262c8f-efb0-417d-9a7a-e236081a1f36.json;NF;schubert-winterreise_140;
"Dietrich Fischer-Dieskau; Gerald Moore";Die Krähe;NF;NF;work_fa639922-f1ee-33e9-a738-ba1a634ef000.json;recording_10cefbc6-e72c-4790-aa39-a66f073b4601.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_10cefbc6-e72c-4790-aa39-a66f073b4601.json;NF;schubert-winterreise_194;
"Dietrich Fischer-Dieskau; Gerald Moore";Letzte Hoffnung;NF;NF;work_26b535e0-7b11-3f29-ad78-40699bb889b7.json;recording_f8bc22f1-0c69-4175-a5f6-bfd0a0d47a5b.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_f8bc22f1-0c69-4175-a5f6-bfd0a0d47a5b.json;NF;schubert-winterreise_24;
"Dietrich Fischer-Dieskau; Gerald Moore";Im Dorfe;NF;NF;work_6c86b879-2589-3ce5-b611-c816bbc35241.json;recording_47152533-f3de-42b1-bc15-e97e6b4fa63e.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_47152533-f3de-42b1-bc15-e97e6b4fa63e.json;NF;schubert-winterreise_83;
"Dietrich Fischer-Dieskau; Gerald Moore";Der stürmische Morgen;NF;NF;work_86dcae05-2e73-316c-a458-06a9f0613239.json;recording_5635c1fa-de6f-402a-95d9-876419e6b8df.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_5635c1fa-de6f-402a-95d9-876419e6b8df.json;NF;schubert-winterreise_212;
"Dietrich Fischer-Dieskau; Gerald Moore";Täuschung;NF;NF;work_cdf92068-b39e-3a3b-90d4-47b1d28aaf55.json;recording_b939cc0d-9e81-4e1f-9c12-6f7aa3093906.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_b939cc0d-9e81-4e1f-9c12-6f7aa3093906.json;NF;schubert-winterreise_154;
"Dietrich Fischer-Dieskau; Gerald Moore";Der Wegweiser;NF;NF;work_d86fc5f7-ab2b-302e-82dd-e308f6926589.json;recording_2b27b299-e185-454b-b4d9-5efb9391b8a3.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_2b27b299-e185-454b-b4d9-5efb9391b8a3.json;NF;schubert-winterreise_192;
"Dietrich Fischer-Dieskau; Gerald Moore";Das Wirtshaus;NF;NF;work_b8ae8cca-8131-3021-9d70-0b069cec6f43.json;recording_268d1ecb-3fd1-4754-a27e-8a39e2392589.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_268d1ecb-3fd1-4754-a27e-8a39e2392589.json;NF;schubert-winterreise_136;
"Dietrich Fischer-Dieskau; Gerald Moore";Mut;NF;NF;work_6e3127a4-fade-3c3c-8389-4e018cfef4b1.json;recording_8330ce0f-0f26-4a57-a7b2-54d09cae7bd1.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_8330ce0f-0f26-4a57-a7b2-54d09cae7bd1.json;NF;schubert-winterreise_89;
"Dietrich Fischer-Dieskau; Gerald Moore";Die Nebensonnen;NF;NF;work_ac39ca1c-c000-3eaa-b6d7-4463496f3306.json;recording_00cc08fc-43f1-4b32-83eb-78b007bd6f9f.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_00cc08fc-43f1-4b32-83eb-78b007bd6f9f.json;NF;schubert-winterreise_31;
"Dietrich Fischer-Dieskau; Gerald Moore";Der Leiermann;NF;NF;work_f5fece54-67ce-302b-a648-14fe3cafc9dd.json;recording_6eb10c30-e0dd-43ae-81fc-14d8dfa137f8.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_6eb10c30-e0dd-43ae-81fc-14d8dfa137f8.json;NF;schubert-winterreise_54;
Dietrich Fischer-Dieskau;NF;NF;NF;work_62009869-6d42-3fd9-881b-e9d3b2a9a972.json;recording_d6456b31-82b5-4ea0-b05b-67943133066c.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_d6456b31-82b5-4ea0-b05b-67943133066c.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_654ae86b-f8a5-3d78-9cad-24fda9707d5b.json;recording_ded845b7-adef-4056-8426-48f4ceb69807.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_ded845b7-adef-4056-8426-48f4ceb69807.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_aef33049-e9c4-32cb-a6f6-abb001c95a59.json;recording_573f64d2-94af-4d08-bb88-f0b979fee4bc.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_573f64d2-94af-4d08-bb88-f0b979fee4bc.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_20d072f6-4754-3b53-9b66-549f06fc305d.json;recording_d6e129f1-df0f-4d89-8e0d-a145dd9606b8.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_d6e129f1-df0f-4d89-8e0d-a145dd9606b8.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_01ae5439-4214-3055-9b11-9533bc56d3ee.json;recording_bcb17e4d-0486-4a3e-a1af-e501a69384ca.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_bcb17e4d-0486-4a3e-a1af-e501a69384ca.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_b550f70f-f25a-370d-8f89-c261cd586a88.json;recording_b1bcc75d-f015-4571-b164-e2e30b7aeb80.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_b1bcc75d-f015-4571-b164-e2e30b7aeb80.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_97dcce15-d0c1-3aad-9269-9366e5be85cd.json;recording_6ddaa83c-6a83-4566-aeb7-ece64c0acd13.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_6ddaa83c-6a83-4566-aeb7-ece64c0acd13.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_fd9350a5-d046-3690-bea4-0d3c6d7b7542.json;recording_e058e26c-ffdd-44ec-a206-c121dab9a400.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_e058e26c-ffdd-44ec-a206-c121dab9a400.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_bf0dea82-cf39-371d-8edf-56d71be98440.json;recording_663d3979-e897-4308-95b4-7672a6ef9c78.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_663d3979-e897-4308-95b4-7672a6ef9c78.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_41929417-35e9-3dff-8e86-570083c785ae.json;recording_f11d83e5-531c-4af2-87ab-39fe0e7d1e95.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_f11d83e5-531c-4af2-87ab-39fe0e7d1e95.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_c0852b1e-259d-3c4f-8e5a-8932e6cf644c.json;recording_9ee1ccb7-372d-4a5c-b46b-402ef3733bfd.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_9ee1ccb7-372d-4a5c-b46b-402ef3733bfd.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_2e3286a7-00ba-33f1-8d96-ab303efadc43.json;recording_396614c1-4f79-444e-903e-c652cfd84757.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_396614c1-4f79-444e-903e-c652cfd84757.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_92aab282-8da5-312f-86b4-b171857d5bcb.json;recording_cf09177d-07c0-4fd7-8821-42bfac82d2f8.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_cf09177d-07c0-4fd7-8821-42bfac82d2f8.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_eb29d4b5-646d-3bf5-a405-f178a304278f.json;recording_9ef15b06-3d79-4cae-87db-c8c7e15ff371.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_9ef15b06-3d79-4cae-87db-c8c7e15ff371.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_d783dab0-9f74-3226-81a0-645de2b56d3e.json;recording_95fdb2e2-fa7a-4884-a66a-4a4af630f0ae.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_95fdb2e2-fa7a-4884-a66a-4a4af630f0ae.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_20cbe08a-94cb-4181-92ab-86c41634e079.json;recording_26cf1a50-47db-40f9-ba7e-66759867b196.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_26cf1a50-47db-40f9-ba7e-66759867b196.json;NF;N/A;
Dietrich Fischer-Dieskau;NF;NF;NF;work_46fb5645-4e13-34a2-ac74-595a69fd3bee.json;recording_6b51cf93-a378-49dd-a421-a050852eec94.json;release_06d71795-0a28-4c95-b802-d7525239c946.json;artist_6b51cf93-a378-49dd-a421-a050852eec94.json;NF;N/A;
"Dietrich Fischer-Dieskau; Jorg Demus";Gute Nacht;NF;NF;work_485e9c1b-8b7f-32cd-8511-83f0259088e8.json;recording_c6e74e3d-457e-4346-82bf-16013af671f0.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_c6e74e3d-457e-4346-82bf-16013af671f0.json;NF;schubert-winterreise_63;
"Dietrich Fischer-Dieskau; Jorg Demus";Die Wetterfahne;NF;NF;work_2d92753d-b093-31d8-82f8-0cb4c46085a8.json;recording_763b5e46-09ea-4217-bcc3-db497d8702e7.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_763b5e46-09ea-4217-bcc3-db497d8702e7.json;NF;schubert-winterreise_131;
"Dietrich Fischer-Dieskau; Jorg Demus";Gefror'ne Tränen;NF;NF;work_cd3fd316-0c77-3aee-a71a-07b89cf1ae87.json;recording_03873b93-ffd6-4317-956a-543f962242ed.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_03873b93-ffd6-4317-956a-543f962242ed.json;NF;schubert-winterreise_178;
"Dietrich Fischer-Dieskau; Jorg Demus";Erstarrung;NF;NF;work_b4569220-e114-3996-858b-9f04abb95cec.json;recording_0e649304-c249-451b-bc94-7b9ef49357f3.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_0e649304-c249-451b-bc94-7b9ef49357f3.json;NF;schubert-winterreise_152;
"Dietrich Fischer-Dieskau; Jorg Demus";Der Lindenbaum;NF;NF;work_bfc17ef3-8807-3c31-8863-efd3a7463405.json;recording_167a39d5-a30a-42f7-be85-721d68ddf24d.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_167a39d5-a30a-42f7-be85-721d68ddf24d.json;NF;schubert-winterreise_200;
"Dietrich Fischer-Dieskau; Jorg Demus";Wasserflut;NF;NF;work_6cd9a8e9-7c14-3161-8c4a-79b713eddb52.json;recording_4b4108df-6ba4-4480-969d-1aeaa52ab787.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_4b4108df-6ba4-4480-969d-1aeaa52ab787.json;NF;schubert-winterreise_50;
"Dietrich Fischer-Dieskau; Jorg Demus";Auf dem Flusse;NF;NF;work_07cb5e1b-d3c5-3d3c-afd5-2dab83ee1de9.json;recording_ccce1d8b-5c23-41b6-b98a-eed4341b4bf8.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_ccce1d8b-5c23-41b6-b98a-eed4341b4bf8.json;NF;schubert-winterreise_99;
"Dietrich Fischer-Dieskau; Jorg Demus";Rückblick;NF;NF;work_59e9f581-5fab-312f-b6d1-06781254d2e6.json;recording_88b37ee8-27f0-4539-a9cb-769046e3f960.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_88b37ee8-27f0-4539-a9cb-769046e3f960.json;NF;schubert-winterreise_188;
"Dietrich Fischer-Dieskau; Jorg Demus";Irrlicht;NF;NF;work_2113b47d-5848-32d6-bdb1-737906af0f56.json;recording_3b5cd98d-06ce-4b2c-b01c-3860f85a7f95.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_3b5cd98d-06ce-4b2c-b01c-3860f85a7f95.json;NF;schubert-winterreise_138;
"Dietrich Fischer-Dieskau; Jorg Demus";Rast;NF;NF;work_7a7d1eef-3aec-395b-9b3b-78b527db0e62.json;recording_fffdaada-31bc-41f9-a318-10c0a2d0800a.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_fffdaada-31bc-41f9-a318-10c0a2d0800a.json;NF;schubert-winterreise_143;
"Dietrich Fischer-Dieskau; Jorg Demus";Frühlingstraum;NF;NF;work_7b7e76cc-4cdf-316f-9088-910a0032a8f1.json;recording_dd120163-b441-4f0a-a834-e2fc8312e026.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_dd120163-b441-4f0a-a834-e2fc8312e026.json;NF;schubert-winterreise_203;
"Dietrich Fischer-Dieskau; Jorg Demus";Einsamkeit;NF;NF;work_855a2fe2-5274-388a-9817-b00f65b8616a.json;recording_8cef57ab-faad-4ead-b497-9e5637b78e43.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_8cef57ab-faad-4ead-b497-9e5637b78e43.json;NF;schubert-winterreise_43;
"Dietrich Fischer-Dieskau; Jorg Demus";Die Post;NF;NF;work_c722969e-2248-3e31-962b-dbc4195dbf4e.json;recording_eff8cd6c-b511-45a1-b1fe-54cae5d45d03.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_eff8cd6c-b511-45a1-b1fe-54cae5d45d03.json;NF;schubert-winterreise_103;
"Dietrich Fischer-Dieskau; Jorg Demus";Der greise Kopf;NF;NF;work_3d260810-bbd1-3b9a-b317-22ccc010efb9.json;recording_2fe6d9df-d726-4b1a-8b21-e5506abd0429.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_2fe6d9df-d726-4b1a-8b21-e5506abd0429.json;NF;schubert-winterreise_12;
"Dietrich Fischer-Dieskau; Jorg Demus";Die Krähe;NF;NF;work_fa639922-f1ee-33e9-a738-ba1a634ef000.json;recording_fa80b611-857f-4636-839b-1f595476eed7.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_fa80b611-857f-4636-839b-1f595476eed7.json;NF;schubert-winterreise_70;
"Dietrich Fischer-Dieskau; Jorg Demus";Letzte Hoffnung;NF;NF;work_26b535e0-7b11-3f29-ad78-40699bb889b7.json;recording_95c1b5ca-e751-40bf-82a5-3107a1bc7506.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_95c1b5ca-e751-40bf-82a5-3107a1bc7506.json;NF;schubert-winterreise_127;
"Dietrich Fischer-Dieskau; Jorg Demus";Im Dorfe;NF;NF;work_6c86b879-2589-3ce5-b611-c816bbc35241.json;recording_b4ca885e-272d-4326-a24b-40f0505e2e78.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_b4ca885e-272d-4326-a24b-40f0505e2e78.json;NF;schubert-winterreise_183;
"Dietrich Fischer-Dieskau; Jorg Demus";Der stürmische Morgen;NF;NF;work_86dcae05-2e73-316c-a458-06a9f0613239.json;recording_af3991ed-b693-4a4a-95b3-c9a969757c21.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_af3991ed-b693-4a4a-95b3-c9a969757c21.json;NF;schubert-winterreise_57;
"Dietrich Fischer-Dieskau; Jorg Demus";Täuschung;NF;NF;work_cdf92068-b39e-3a3b-90d4-47b1d28aaf55.json;recording_272378ff-0a54-441e-b32d-3e02e388bb83.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_272378ff-0a54-441e-b32d-3e02e388bb83.json;NF;schubert-winterreise_2;
"Dietrich Fischer-Dieskau; Jorg Demus";Der Wegweiser;NF;NF;work_d86fc5f7-ab2b-302e-82dd-e308f6926589.json;recording_a7a16005-e165-4f95-b1d6-95a9d91791c9.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_a7a16005-e165-4f95-b1d6-95a9d91791c9.json;NF;schubert-winterreise_75;
"Dietrich Fischer-Dieskau; Jorg Demus";Das Wirtshaus;NF;NF;work_b8ae8cca-8131-3021-9d70-0b069cec6f43.json;recording_93a7c7ed-c8c6-4c93-8fd3-acb308466c12.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_93a7c7ed-c8c6-4c93-8fd3-acb308466c12.json;NF;schubert-winterreise_16;
"Dietrich Fischer-Dieskau; Jorg Demus";Mut;NF;NF;work_6e3127a4-fade-3c3c-8389-4e018cfef4b1.json;recording_30e5f14a-0efa-4ea9-9c56-4c864c55578d.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_30e5f14a-0efa-4ea9-9c56-4c864c55578d.json;NF;schubert-winterreise_171;
"Dietrich Fischer-Dieskau; Jorg Demus";Die Nebensonnen;NF;NF;work_ac39ca1c-c000-3eaa-b6d7-4463496f3306.json;recording_090fdf0a-3c70-460f-9231-f670e54926a6.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_090fdf0a-3c70-460f-9231-f670e54926a6.json;NF;schubert-winterreise_117;
"Dietrich Fischer-Dieskau; Jorg Demus";Der Leiermann;NF;NF;work_f5fece54-67ce-302b-a648-14fe3cafc9dd.json;recording_20484851-6711-496a-9508-3ad63658deef.json;release_ae652682-2fa2-48c8-89f8-f3ff8a8cdccf.json;artist_20484851-6711-496a-9508-3ad63658deef.json;NF;schubert-winterreise_215;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Gute Nacht;NF;NF;work_485e9c1b-8b7f-32cd-8511-83f0259088e8.json;recording_18f8f31d-8964-4a96-87f8-a1bb64d052a1.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_18f8f31d-8964-4a96-87f8-a1bb64d052a1.json;NF;schubert-winterreise_187;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Die Wetterfahne;NF;NF;work_2d92753d-b093-31d8-82f8-0cb4c46085a8.json;recording_e23fdf13-66fc-4fb2-9077-642e04f40700.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_e23fdf13-66fc-4fb2-9077-642e04f40700.json;NF;schubert-winterreise_33;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Gefror'ne Tränen;NF;NF;work_cd3fd316-0c77-3aee-a71a-07b89cf1ae87.json;recording_a437119a-5c76-4d8a-90a7-4a3abc49b09e.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_a437119a-5c76-4d8a-90a7-4a3abc49b09e.json;NF;schubert-winterreise_85;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Erstarrung;NF;NF;work_b4569220-e114-3996-858b-9f04abb95cec.json;recording_5689f238-4709-42e2-a138-20c6ff6f42a3.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_5689f238-4709-42e2-a138-20c6ff6f42a3.json;NF;schubert-winterreise_5;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Der Lindenbaum;NF;NF;work_bfc17ef3-8807-3c31-8863-efd3a7463405.json;recording_027e18b7-9aad-4106-9792-345516ae137d.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_027e18b7-9aad-4106-9792-345516ae137d.json;NF;schubert-winterreise_53;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Wasserflut;NF;NF;work_6cd9a8e9-7c14-3161-8c4a-79b713eddb52.json;recording_6894774c-668f-45e3-8c67-2b3441d58972.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_6894774c-668f-45e3-8c67-2b3441d58972.json;NF;schubert-winterreise_115;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Auf dem Flusse;NF;NF;work_07cb5e1b-d3c5-3d3c-afd5-2dab83ee1de9.json;recording_a9b3c9d7-da10-44b3-aabf-61db3c7e33af.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_a9b3c9d7-da10-44b3-aabf-61db3c7e33af.json;NF;schubert-winterreise_166;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Rückblick;NF;NF;work_59e9f581-5fab-312f-b6d1-06781254d2e6.json;recording_67ba502d-aed1-42c8-850a-06fb7c5e205b.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_67ba502d-aed1-42c8-850a-06fb7c5e205b.json;NF;schubert-winterreise_65;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Irrlicht;NF;NF;work_2113b47d-5848-32d6-bdb1-737906af0f56.json;recording_5fa3c7c6-982c-4bf6-a7fc-fef0b392bc61.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_5fa3c7c6-982c-4bf6-a7fc-fef0b392bc61.json;NF;schubert-winterreise_15;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Rast;NF;NF;work_7a7d1eef-3aec-395b-9b3b-78b527db0e62.json;recording_42c416c0-bb59-4d3b-8d5a-500d11d22ebd.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_42c416c0-bb59-4d3b-8d5a-500d11d22ebd.json;NF;schubert-winterreise_0;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Frühlingstraum;NF;NF;work_7b7e76cc-4cdf-316f-9088-910a0032a8f1.json;recording_3f7a51ec-61d1-41bb-a18b-2776969da0f4.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_3f7a51ec-61d1-41bb-a18b-2776969da0f4.json;NF;schubert-winterreise_55;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Einsamkeit;NF;NF;work_855a2fe2-5274-388a-9817-b00f65b8616a.json;recording_2739b1a7-a7ec-40fc-bba6-d7edea7cc4ea.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_2739b1a7-a7ec-40fc-bba6-d7edea7cc4ea.json;NF;schubert-winterreise_110;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Die Post;NF;NF;work_c722969e-2248-3e31-962b-dbc4195dbf4e.json;recording_0a412ea2-3165-415e-8678-c7d69e687488.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_0a412ea2-3165-415e-8678-c7d69e687488.json;NF;schubert-winterreise_167;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Der greise Kopf;NF;NF;work_3d260810-bbd1-3b9a-b317-22ccc010efb9.json;recording_dcb08149-f27a-4049-8c7e-298534450297.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_dcb08149-f27a-4049-8c7e-298534450297.json;NF;schubert-winterreise_135;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Die Krähe;NF;NF;work_fa639922-f1ee-33e9-a738-ba1a634ef000.json;recording_897bd04e-0425-4b13-8338-7dfbf007ca67.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_897bd04e-0425-4b13-8338-7dfbf007ca67.json;NF;schubert-winterreise_191;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Letzte Hoffnung;NF;NF;work_26b535e0-7b11-3f29-ad78-40699bb889b7.json;recording_d8f6f5ed-86e2-47df-93eb-d403395d2194.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_d8f6f5ed-86e2-47df-93eb-d403395d2194.json;NF;schubert-winterreise_32;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Im Dorfe;NF;NF;work_6c86b879-2589-3ce5-b611-c816bbc35241.json;recording_aeb56834-7b19-4c75-9671-aafcf49fc80e.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_aeb56834-7b19-4c75-9671-aafcf49fc80e.json;NF;schubert-winterreise_90;
"Dietrich Fischer-Dieskau; Daniel Barenboim";Der stürmische Morgen;NF;NF;work_86dcae05-2e73-316c-a458-06a9f0613239.json;recording_de37fde7-c4fa-44b6-a313-c4dc52f4a9e7.json;release_56a0e3e8-9c80-43ec-bd4e-4bcf599f9b2c.json;artist_de37fde7-c4fa-44b6-a313-c4dc52f4a9e7.json;NF;schubert-winterreise_206;
